ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
238,49.61,46.34,"9.78,17.26,19.57,21.61,22.97,24.03,24.76,25.42,25.96,26.44,26.85,27.25,27.61,27.95,28.26,28.61,28.93,29.21,29.43,29.66,29.89,30.10,30.28,30.52,30.77,30.95,31.10,31.26,31.43,31.59,31.72,31.89,32.09,32.23,32.34,32.48,32.60,32.72,32.83,32.96,33.14,33.25,33.34,33.45,33.55,33.66,33.73,33.85,33.99,34.09,34.17,34.25,34.34,34.42,34.50,34.59,34.72,34.81,34.87,34.94,35.03,35.10,35.17,35.24","0.7808,0.7797,0.7789,0.6968","1.0430,1.0371,1.0195,0.8995,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,3,5,5","40,40,40,40,24,24,24,24,24,40,40,40,40,40,40,24,24,40,40,40,40,40,40,24,24,24,40,40,40,40,40,24,24,40,40,40,40,40,24,24,24,24,40,40,40,40,24,40,24,24,40,40,24,40,24,24,24,40,40,40,40,40,40,24"
239,35.12,32.62,"12.00,15.62,17.53,18.54,19.13,19.79,20.36,20.76,21.21,21.60,21.97,22.28,22.59,22.94,23.24,23.49,23.72,23.97,24.18,24.37,24.57,24.80,25.01,25.19,25.36,25.54,25.68,25.82,25.96,26.14,26.31,26.45,26.58,26.72,26.83,26.94,27.05,27.20,27.33,27.46,27.57,27.68,27.77,27.85,27.95,28.07,28.20,28.31,28.40,28.49,28.57,28.64,28.72,28.83,28.94,29.04,29.13,29.21,29.27,29.33,29.40,29.49,29.59,29.69","1.1005,1.0986,1.0421,0.7588","1.1250,1.0742,0.9287,0.8716,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,0","39,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
240,34.61,31.82,"12.10,16.40,17.74,18.01,18.88,19.46,19.93,20.26,20.63,21.02,21.35,21.63,21.91,22.17,22.42,22.61,22.83,23.07,23.27,23.44,23.60,23.78,23.95,24.10,24.28,24.46,24.59,24.72,24.84,24.97,25.10,25.23,25.38,25.52,25.63,25.73,25.82,25.93,26.03,26.14,26.26,26.38,26.48,26.56,26.64,26.72,26.80,26.90,27.01,27.12,27.20,27.27,27.34,27.41,27.48,27.56,27.66,27.75,27.83,27.90,27.95,28.01,28.07,28.14","1.0470,1.0460,0.9534,0.5986","1.2187,1.1621,0.9053,0.7134,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,11,0,0","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
248,35.59,30.26,"9.45,12.55,14.53,15.64,16.29,16.70,16.95,17.10,17.45,17.74,18.12,18.46,18.79,19.03,19.22,19.28,19.48,19.69,19.93,20.16,20.36,20.54,20.67,20.74,20.91,21.09,21.26,21.43,21.57,21.70,21.76,21.82,21.97,22.10,22.24,22.37,22.48,22.58,22.63,22.67,22.79,22.85,22.95,23.04,23.12,23.19,23.23,23.27,23.36,23.43,23.51,23.58,23.64,23.70,23.75,23.81,23.87,23.92,23.99,24.05,24.11,24.15,24.20,24.24","1.0030,1.0018,0.9570,0.6969","1.2246,1.1260,1.1152,0.5337,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,5,3,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
249,36.24,31.86,"10.33,13.15,15.11,16.33,17.09,17.58,18.04,18.45,18.76,19.06,19.34,19.65,19.94,20.20,20.45,20.70,20.88,21.07,21.23,21.40,21.58,21.75,21.92,22.11,22.22,22.35,22.47,22.58,22.71,22.83,22.95,23.10,23.16,23.26,23.36,23.44,23.54,23.63,23.71,23.83,23.88,23.95,24.02,24.09,24.16,24.23,24.31,24.40,24.47,24.67,24.73,24.78,24.85,24.87,24.94,25.04,25.08,25.16,25.19,25.24,25.28,25.35,25.42,25.51","0.9565,0.9557,0.9091,0.8404","1.1836,1.0244,0.9184,0.8735,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,4,15","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0"
250,37.42,30.57,"9.08,11.52,13.80,14.87,15.54,16.14,16.62,17.01,17.27,17.55,17.94,18.34,18.66,18.90,19.10,19.29,19.44,19.60,19.79,20.01,20.20,20.35,20.47,20.59,20.70,20.80,20.93,21.08,21.21,21.31,21.41,21.50,21.59,21.68,21.77,21.88,21.98,22.05,22.11,22.19,22.25,22.31,22.38,22.47,22.57,22.64,22.69,22.75,22.82,22.92,23.05,23.18,23.27,23.32,23.36,23.42,23.49,23.60,23.72,23.83,23.91,23.96,23.99,24.03","0.9258,0.9248,0.8807,0.8589","1.2295,0.9526,0.9360,0.8823,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,8,1,8","15,57,15,15,57,15,57,57,57,57,15,15,15,15,57,57,57,57,15,15,15,15,57,57,57,57,15,15,15,15,57,57,57,57,15,15,15,15,57,57,57,57,15,15,15,15,57,57,15,15,15,15,15,15,57,57,15,15,15,15,15,15,15,15"
251,37.15,32.75,"10.34,11.66,12.48,13.19,13.79,14.24,14.54,14.74,14.95,15.18,15.44,15.72,16.00,16.22,16.38,16.48,16.60,16.74,16.91,17.09,17.26,17.40,17.50,17.57,17.66,17.76,17.88,18.01,18.13,18.23,18.31,18.38,18.45,18.54,18.63,18.72,18.80,18.89,18.97,19.04,19.11,19.17,19.24,19.31,19.38,19.45,19.52,19.59,19.64,19.70,19.76,19.81,19.87,19.93,19.98,20.04,20.09,20.13,20.18,20.23,20.27,20.32,20.37,20.42","0.8492,0.8482,0.8031,0.7075","1.0937,1.0684,0.9688,0.8692,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","15,15,15,15,15,15,15,63,63,15,15,15,15,15,15,63,63,63,15,15,15,15,15,15,63,63,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,63,15,15,15,15,15,15,15,15,63,15,15,15"
252,27.84,22.98,"12.79,13.90,14.54,14.98,15.28,15.50,15.64,15.73,15.92,16.12,16.31,16.50,16.66,16.78,16.86,16.94,17.18,17.41,17.63,17.82,17.97,18.08,18.15,18.21,18.46,18.68,18.87,19.04,19.19,19.29,19.36,19.41,19.60,19.78,19.93,20.08,20.22,20.31,20.37,20.41,20.56,20.69,20.82,20.96,21.05,21.16,21.23,21.26,21.37,21.46,21.57,21.67,21.78,21.87,21.93,21.99,22.05,22.15,22.22,22.33,22.41,22.49,22.56,22.61","1.1055,1.0615,1.0225,0.7164","1.7949,1.7031,0.5024,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7"
253,24.54,21.75,"9.92,11.31,12.19,12.81,13.25,13.57,13.79,13.94,14.07,14.27,14.47,14.66,14.84,15.00,15.14,15.27,15.44,15.60,15.75,15.87,15.98,16.09,16.20,16.30,16.45,16.59,16.71,16.80,16.88,16.96,17.04,17.11,17.24,17.36,17.46,17.53,17.59,17.65,17.70,17.75,17.86,17.96,18.04,18.10,18.15,18.18,18.22,18.26,18.35,18.43,18.50,18.56,18.60,18.63,18.65,18.67,18.75,18.82,18.89,18.95,18.99,19.02,19.03,19.05","1.3759,1.3222,0.8970,0.4050","1.8769,1.7451,0.3777,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,7,15,15","56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56"
254,21.59,18.84,"10.95,12.17,12.93,13.47,13.87,14.17,14.39,14.56,14.69,14.85,15.01,15.18,15.33,15.46,15.56,15.65,15.72,15.80,15.90,16.00,16.09,16.18,16.25,16.30,16.35,16.41,16.47,16.55,16.61,16.68,16.73,16.78,16.82,16.87,16.92,16.99,17.05,17.12,17.17,17.23,17.26,17.30,17.34,17.39,17.45,17.51,17.56,17.62,17.66,17.69,17.73,17.77,17.82,17.87,17.92,17.98,18.03,18.05,18.08,18.12,18.16,18.20,18.24,18.31","1.7097,1.4162,0.6846,0.1878","2.4375,1.5635,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,11,11,3","63,63,63,63,7,7,7,7,7,63,63,63,63,7,7,63,7,63,7,7,7,63,63,7,63,7,7,7,7,7,63,7,63,63,7,63,7,63,7,63,63,63,7,7,63,7,7,7,63,63,7,7,7,7,7,7,63,63,63,63,63,7,63,7"
255,26.72,22.65,"9.30,10.72,11.64,12.28,12.72,12.99,13.23,13.50,13.73,13.97,14.22,14.46,14.67,14.86,15.06,15.26,15.41,15.56,15.72,15.87,16.01,16.13,16.25,16.39,16.50,16.60,16.70,16.80,16.88,16.96,17.05,17.15,17.23,17.28,17.35,17.40,17.46,17.51,17.56,17.61,17.68,17.69,17.74,17.79,17.83,17.87,17.90,17.95,17.98,18.02,18.06,18.10,18.13,18.16,18.17,18.21,18.25,18.28,18.31,18.34,18.36,18.38,18.41,18.44","1.1319,1.1048,0.8266,0.5879","1.5302,1.2949,1.1748,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,11,0,11","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,62,62,62,0,60,62,62,62,62,62,62,62,62,62,62,62,62,48,62,0,62,62,62,62,62,62,62"
256,20.18,19.13,"10.75,11.95,12.71,13.26,13.67,13.98,14.19,14.33,14.46,14.62,14.80,14.98,15.15,15.28,15.39,15.46,15.53,15.62,15.72,15.83,15.94,16.03,16.10,16.14,16.19,16.25,16.33,16.41,16.48,16.54,16.60,16.63,16.66,16.71,16.77,16.82,16.88,16.93,16.97,16.99,17.02,17.06,17.10,17.15,17.19,17.22,17.24,17.27,17.29,17.32,17.35,17.37,17.41,17.44,17.46,17.48,17.49,17.51,17.53,17.55,17.57,17.58,17.60,17.62","2.1249,1.0527,0.8213,0.0001","3.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,15,15,15","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,48,7,7,7,48,7,48,7,7,7"
257,24.19,21.71,"10.80,11.99,12.70,13.18,13.50,13.70,13.81,13.87,14.08,14.31,14.54,14.74,14.91,15.03,15.11,15.17,15.27,15.41,15.57,15.74,15.90,16.03,16.12,16.18,16.25,16.35,16.47,16.62,16.77,16.90,17.01,17.07,17.13,17.19,17.29,17.41,17.54,17.67,17.77,17.84,17.90,17.96,18.04,18.12,18.23,18.34,18.44,18.51,18.59,18.65,18.71,18.78,18.86,18.95,19.04,19.11,19.19,19.26,19.32,19.37,19.44,19.51,19.58,19.63","1.6467,1.5974,0.7555,0.0001","1.6231,1.2373,1.1396,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,0,0,11","55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55"
258,24.87,22.65,"10.37,11.77,12.61,13.15,13.47,13.64,13.70,13.72,13.84,14.03,14.26,14.47,14.63,14.72,14.77,14.78,14.83,14.92,15.05,15.17,15.28,15.34,15.38,15.39,15.42,15.47,15.55,15.64,15.72,15.79,15.83,15.84,15.86,15.89,15.95,16.02,16.10,16.16,16.19,16.21,16.22,16.24,16.28,16.34,16.40,16.45,16.48,16.51,16.53,16.54,16.58,16.62,16.67,16.72,16.76,16.79,16.81,16.83,16.84,16.88,16.92,16.97,17.01,17.05","1.8983,1.8721,0.2293,0.0001","2.1269,1.4531,0.4204,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,0,0,11","56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,54,56,56,56,56,56,56"
266,84.33,54.21,"10.29,16.68,21.04,24.64,25.93,27.38,28.32,29.12,29.82,30.35,30.97,31.40,31.79,32.19,32.59,33.10,33.51,33.76,34.08,34.33,34.54,34.78,34.99,35.30,35.58,35.75,35.96,36.13,36.27,36.43,36.57,36.78,36.98,37.11,37.26,37.39,37.49,37.61,37.71,37.86,38.02,38.12,38.23,38.34,38.42,38.50,38.58,38.69,38.82,38.90,38.99,39.10,39.17,39.22,39.28,39.37,39.48,39.54,39.62,39.74,39.82,39.87,39.93,40.05","0.4254,0.4253,0.4252,0.4250","1.0029,1.0019,0.9985,0.9966,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,13","24,24,30,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
