ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
590,44.51,40.39,"10.69,17.58,19.14,20.38,21.31,22.19,22.95,23.56,24.25,24.71,25.07,25.40,25.69,25.94,26.18,26.44,26.81,27.10,27.32,27.53,27.73,27.91,28.07,28.21,28.45,28.66,28.83,28.98,29.13,29.28,29.41,29.53,29.68,29.84,29.97,30.09,30.21,30.33,30.44,30.55,30.67,30.78,30.88,30.98,31.07,31.17,31.27,31.37,31.46,31.55,31.63,31.72,31.79,31.87,31.95,32.04,32.12,32.20,32.27,32.33,32.40,32.47,32.54,32.61","0.8164,0.8160,0.7694,0.7053","1.1972,1.1611,1.1182,0.5239,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,4,15","32,38,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
591,24.75,22.23,"11.46,12.54,13.19,13.63,13.96,14.21,14.39,14.53,14.70,14.88,15.05,15.21,15.36,15.50,15.63,15.74,15.83,15.94,16.05,16.15,16.25,16.34,16.44,16.53,16.61,16.67,16.75,16.83,16.89,16.95,17.03,17.12,17.16,17.22,17.28,17.34,17.40,17.44,17.50,17.56,17.62,17.67,17.72,17.78,17.83,17.88,17.93,17.99,18.05,18.11,18.16,18.21,18.26,18.30,18.35,18.40,18.47,18.53,18.58,18.60,18.64,18.68,18.72,18.77","1.2550,1.1329,0.9544,0.6576","1.6533,1.2598,0.9839,0.1029,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,32,32,32,32,32,32,32,38,38,32,32,32,32,32,32,38,38,32,32,32,38,32,32,38,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
592,36.27,32.95,"10.53,12.90,14.23,15.06,15.70,16.21,16.69,17.12,17.62,18.00,18.31,18.56,18.78,18.98,19.18,19.38,19.67,19.90,20.09,20.25,20.39,20.51,20.62,20.74,20.94,21.13,21.28,21.40,21.51,21.61,21.70,21.80,21.98,22.14,22.28,22.39,22.50,22.61,22.71,22.82,22.98,23.12,23.23,23.34,23.43,23.52,23.62,23.73,23.86,23.97,24.06,24.16,24.23,24.30,24.40,24.49,24.59,24.70,24.77,24.85,24.91,24.97,25.05,25.13","1.0146,1.0136,0.9756,0.7080","1.2285,1.1719,1.0537,0.5459,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","40,46,40,40,40,24,24,24,40,40,40,40,40,40,24,24,40,40,40,40,40,40,40,24,40,40,40,24,40,40,40,40,40,40,40,24,40,40,40,40,40,40,40,24,40,24,40,40,40,40,40,40,24,40,40,40,40,40,40,24,40,40,24,40"
595,54.21,41.19,"11.26,14.17,16.34,17.08,18.00,18.53,19.34,19.91,20.44,20.83,21.16,21.42,21.70,22.02,22.29,22.55,22.96,23.22,23.41,23.56,23.71,23.89,24.07,24.24,24.50,24.68,24.81,24.92,25.02,25.15,25.27,25.40,25.63,25.78,25.89,25.97,26.08,26.18,26.30,26.39,26.57,26.68,26.77,26.83,26.92,27.02,27.12,27.21,27.31,27.42,27.52,27.58,27.67,27.75,27.81,27.89,27.96,28.06,28.18,28.27,28.34,28.40,28.43,28.53","0.6303,0.6299,0.6284,0.6185","1.0459,1.0420,0.9878,0.9233,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,10,0,0","32,38,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,32,32,32,32,32,32,38,32,32,32,32,32,32,38,32,32,32,32,32,32"
601,37.00,31.29,"8.92,10.68,12.80,13.82,14.50,15.06,15.47,15.74,15.90,16.18,16.54,16.90,17.20,17.46,17.65,17.80,17.97,18.11,18.30,18.51,18.70,18.85,18.97,19.07,19.18,19.28,19.41,19.56,19.70,19.81,19.90,20.00,20.09,20.16,20.25,20.36,20.46,20.55,20.64,20.72,20.79,20.84,20.91,21.00,21.07,21.13,21.21,21.28,21.34,21.39,21.44,21.51,21.58,21.65,21.71,21.79,21.84,21.89,21.93,22.00,22.06,22.12,22.19,22.27","1.0079,1.0076,0.9547,0.8789","1.2207,1.1054,1.0615,0.6118,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,5,3,3","39,55,39,39,55,55,55,55,55,39,39,39,39,55,55,55,55,55,39,39,39,55,55,55,55,55,39,39,39,39,55,55,55,55,39,39,39,39,55,55,55,39,39,39,39,39,39,55,55,55,39,39,39,39,39,39,55,55,39,39,39,39,39,39"
602,21.41,19.18,"9.91,11.27,12.14,12.75,13.18,13.49,13.69,13.82,13.92,14.07,14.25,14.43,14.59,14.72,14.82,14.88,14.94,15.02,15.12,15.23,15.33,15.42,15.48,15.53,15.58,15.64,15.71,15.79,15.86,15.92,15.98,16.03,16.07,16.12,16.18,16.24,16.29,16.34,16.39,16.43,16.47,16.50,16.55,16.60,16.64,16.68,16.73,16.75,16.79,16.82,16.85,16.90,16.93,16.97,17.00,17.04,17.06,17.08,17.12,17.15,17.18,17.21,17.24,17.28","2.1327,1.8671,0.0001,0.0001","2.3555,1.6456,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,8,8","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
603,23.39,20.31,"10.10,11.54,12.47,13.14,13.63,13.98,14.22,14.41,14.50,14.64,14.82,15.00,15.16,15.32,15.48,15.66,15.72,15.80,15.91,16.02,16.12,16.22,16.34,16.48,16.52,16.58,16.66,16.74,16.81,16.88,16.96,17.08,17.11,17.16,17.22,17.28,17.34,17.40,17.46,17.55,17.61,17.67,17.71,17.76,17.82,17.87,17.92,17.99,18.08,18.13,18.17,18.21,18.27,18.33,18.38,18.43,18.52,18.56,18.60,18.64,18.70,18.76,18.81,18.87","1.4912,1.3383,1.1702,0.0001","1.6885,1.2481,1.0635,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,8,0","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
604,25.11,22.01,"7.76,9.47,10.65,11.51,12.13,12.56,12.85,13.04,13.10,13.22,13.40,13.61,13.81,13.98,14.11,14.19,14.24,14.31,14.42,14.55,14.69,14.81,14.89,14.95,15.01,15.10,15.23,15.38,15.52,15.62,15.69,15.75,15.86,15.97,16.10,16.23,16.36,16.45,16.52,16.57,16.70,16.81,16.92,17.03,17.13,17.22,17.28,17.33,17.45,17.55,17.64,17.72,17.80,17.87,17.93,17.98,18.08,18.17,18.23,18.30,18.35,18.41,18.46,18.51","1.4719,1.4337,1.0938,0.0001","1.7841,1.7051,0.5112,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,11,0,0","16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16"
605,31.05,28.00,"9.96,11.25,12.08,12.69,13.18,13.67,14.12,14.44,14.62,14.85,15.14,15.41,15.65,15.85,16.05,16.21,16.32,16.47,16.62,16.78,16.93,17.06,17.18,17.28,17.36,17.46,17.57,17.68,17.80,17.90,17.97,18.04,18.11,18.19,18.27,18.36,18.44,18.51,18.57,18.65,18.71,18.77,18.84,18.91,18.98,19.05,19.13,19.25,19.31,19.36,19.42,19.47,19.54,19.61,19.71,19.83,19.88,19.92,19.97,20.02,20.08,20.14,20.25,20.37","1.3605,1.3565,1.2830,0.0001","1.1777,1.1172,0.9346,0.7710,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,0,0,0","23,23,23,23,7,7,23,7,7,7,23,23,23,23,7,7,7,7,23,23,23,23,7,7,7,7,7,23,23,23,7,23,7,23,23,7,23,23,23,23,23,7,7,7,23,23,23,23,23,7,23,23,23,23,23,23,23,7,7,23,23,23,23,23"
606,32.91,29.41,"10.16,11.62,12.57,13.31,13.95,14.58,15.18,15.66,15.86,16.08,16.28,16.48,16.73,17.02,17.33,17.58,17.69,17.81,17.94,18.08,18.27,18.49,18.71,18.89,18.96,19.04,19.13,19.25,19.40,19.59,19.77,19.92,19.97,20.03,20.10,20.20,20.34,20.51,20.66,20.79,20.83,20.88,20.95,21.04,21.16,21.31,21.45,21.55,21.59,21.63,21.69,21.78,21.89,22.01,22.14,22.22,22.27,22.30,22.36,22.44,22.54,22.64,22.75,22.83","1.0733,1.0651,1.0546,0.8062","1.2852,1.2579,1.1513,0.3059,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
607,24.75,22.45,"11.34,12.70,13.60,14.27,14.78,15.18,15.55,16.00,16.26,16.52,16.75,16.95,17.11,17.29,17.48,17.71,17.95,18.16,18.33,18.47,18.57,18.67,18.78,18.90,19.11,19.29,19.44,19.55,19.62,19.69,19.75,19.82,20.03,20.20,20.33,20.41,20.46,20.51,20.55,20.58,20.78,20.92,21.04,21.10,21.15,21.18,21.21,21.24,21.40,21.54,21.63,21.71,21.71,21.74,21.76,21.78,21.95,22.04,22.14,22.19,22.20,22.22,22.24,22.25","1.2617,1.1867,0.8641,0.6881","2.0488,1.9511,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,47"
608,22.39,19.70,"11.29,12.49,13.24,13.81,14.24,14.59,14.86,15.06,15.18,15.32,15.47,15.63,15.79,15.94,16.07,16.17,16.28,16.37,16.47,16.58,16.70,16.81,16.89,16.95,17.07,17.13,17.20,17.29,17.39,17.48,17.54,17.59,17.68,17.73,17.78,17.87,17.95,18.02,18.07,18.11,18.17,18.21,18.26,18.33,18.40,18.46,18.50,18.54,18.59,18.62,18.67,18.74,18.78,18.83,18.87,18.94,18.97,19.02,19.06,19.11,19.14,19.19,19.23,19.31","1.5712,1.3221,1.1065,0.0001","1.9151,1.2481,0.8365,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,0,11,11","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
609,22.86,20.89,"10.29,11.93,13.08,13.97,14.63,15.12,15.45,15.66,15.77,15.88,16.04,16.24,16.45,16.63,16.78,16.91,17.05,17.13,17.22,17.35,17.48,17.59,17.69,17.80,17.91,17.97,18.04,18.14,18.24,18.32,18.39,18.48,18.57,18.62,18.67,18.76,18.84,18.90,18.97,19.04,19.11,19.15,19.20,19.27,19.35,19.38,19.43,19.51,19.55,19.59,19.64,19.70,19.77,19.81,19.85,19.91,19.95,19.98,20.02,20.10,20.14,20.17,20.21,20.27","1.7061,1.5998,0.6942,0.0001","2.1739,1.8252,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,15,15,15","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
